Date,Rented,Hour,Temperature,Humidity(%),Wind_Speed,Visibility (10m),Dew point temperature(蚓),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
08/03/2018,64,7,3,90,0.7,578,1.5,0,0,0,Spring,No Holiday,Yes
08/03/2018,88,8,3,94,0.3,444,2.1,0.01,0,0,Spring,No Holiday,Yes
08/03/2018,100,9,3.4,90,1.5,386,1.9,0.21,0.5,0,Spring,No Holiday,Yes
08/03/2018,165,10,3.6,88,2.6,681,1.7,0.44,0,0,Spring,No Holiday,Yes
08/03/2018,290,11,4.5,82,2,1226,1.6,0.73,0,0,Spring,No Holiday,Yes
08/03/2018,375,12,5.6,72,3,1700,0.9,0.89,0,0,Spring,No Holiday,Yes
08/03/2018,405,13,6.7,65,3.2,1651,0.5,1.76,0,0,Spring,No Holiday,Yes
08/03/2018,452,14,7.7,62,2.4,1758,0.8,1.64,0,0,Spring,No Holiday,Yes
08/03/2018,555,15,9.2,53,3.3,1896,0.1,2.23,0,0,Spring,No Holiday,Yes
08/03/2018,594,16,9.5,56,3.1,994,1.1,1.1,0,0,Spring,No Holiday,Yes
08/03/2018,757,17,7.5,64,4.3,538,1.1,0.88,0,0,Spring,No Holiday,Yes
08/03/2018,1091,18,5.9,68,3.4,543,0.4,0.38,0,0,Spring,No Holiday,Yes
08/03/2018,683,19,4.5,72,2.7,529,-0.1,0.03,0,0,Spring,No Holiday,Yes
08/03/2018,586,20,3.3,74,2.6,494,-0.8,0,0,0,Spring,No Holiday,Yes
08/03/2018,533,21,3.1,74,3.2,465,-1,0,0,0,Spring,No Holiday,Yes
08/03/2018,498,22,2.8,74,2.1,469,-1.3,0,0,0,Spring,No Holiday,Yes
08/03/2018,315,23,2.8,73,1.8,468,-1.5,0,0,0,Spring,No Holiday,Yes
09/03/2018,272,0,3,72,2.3,473,-1.5,0,0,0,Spring,No Holiday,Yes
09/03/2018,228,1,2.8,73,2.6,413,-1.5,0,0,0,Spring,No Holiday,Yes
09/03/2018,155,2,2.8,74,1.2,415,-1.3,0,0,0,Spring,No Holiday,Yes
09/03/2018,105,3,2.7,75,0.7,417,-1.2,0,0,0,Spring,No Holiday,Yes
09/03/2018,66,4,2.5,76,1,403,-1.3,0,0,0,Spring,No Holiday,Yes
09/03/2018,88,5,2.5,76,0.7,544,-1.3,0,0,0,Spring,No Holiday,Yes
09/03/2018,195,6,2.5,71,1.1,1055,-2.2,0,0,0,Spring,No Holiday,Yes
09/03/2018,574,7,1.6,76,0.7,1024,-2.1,0,0,0,Spring,No Holiday,Yes
09/03/2018,1041,8,1.8,67,0.7,1917,-3.6,0.19,0,0,Spring,No Holiday,Yes
09/03/2018,570,9,3.5,60,1.3,1969,-3.5,0.71,0,0,Spring,No Holiday,Yes
09/03/2018,361,10,4.8,54,1.3,1921,-3.7,0.78,0,0,Spring,No Holiday,Yes
09/03/2018,444,11,5.9,51,0.7,1866,-3.4,0.91,0,0,Spring,No Holiday,Yes
09/03/2018,510,12,6.8,51,1,1617,-2.6,1.13,0,0,Spring,No Holiday,Yes
09/03/2018,509,13,7.5,44,2,1526,-3.9,1.24,0,0,Spring,No Holiday,Yes
09/03/2018,542,14,8,42,1.5,1690,-4.1,1.24,0,0,Spring,No Holiday,Yes
09/03/2018,611,15,7.7,51,2.9,670,-1.8,0.94,0,0,Spring,No Holiday,Yes
09/03/2018,686,16,9.6,38,1.7,1052,-4,1.71,0,0,Spring,No Holiday,Yes
09/03/2018,834,17,8.9,46,1.8,789,-2.1,1,0,0,Spring,No Holiday,Yes
09/03/2018,1231,18,7,55,2,705,-1.4,0.35,0,0,Spring,No Holiday,Yes
09/03/2018,718,19,5.4,60,3.9,990,-1.7,0.02,0,0,Spring,No Holiday,Yes
09/03/2018,535,20,4.3,67,1.1,1125,-1.2,0,0,0,Spring,No Holiday,Yes
09/03/2018,537,21,3.5,69,1.4,1177,-1.6,0,0,0,Spring,No Holiday,Yes
09/03/2018,521,22,2.9,69,1.2,1179,-2.2,0,0,0,Spring,No Holiday,Yes
09/03/2018,309,23,2.5,72,1.5,1071,-2,0,0,0,Spring,No Holiday,Yes
10/03/2018,328,0,2.1,74,1.4,970,-2,0,0,0,Spring,No Holiday,Yes
10/03/2018,305,1,2,75,1,658,-1.9,0,0,0,Spring,No Holiday,Yes
10/03/2018,241,2,1.6,79,0.9,685,-1.6,0,0,0,Spring,No Holiday,Yes
10/03/2018,139,3,1.3,80,0.6,705,-1.7,0,0,0,Spring,No Holiday,Yes
10/03/2018,91,4,0.9,81,0.6,620,-1.9,0,0,0,Spring,No Holiday,Yes
10/03/2018,79,5,0.8,80,0.3,565,-2.2,0,0,0,Spring,No Holiday,Yes
10/03/2018,74,6,1.1,78,1.1,538,-2.3,0,0,0,Spring,No Holiday,Yes
10/03/2018,208,7,0.9,78,1.1,535,-2.5,0,0,0,Spring,No Holiday,Yes
10/03/2018,340,8,1.5,73,1.2,466,-2.8,0.11,0,0,Spring,No Holiday,Yes
10/03/2018,381,9,2.7,71,1.3,418,-2,0.3,0,0,Spring,No Holiday,Yes
10/03/2018,416,10,3.5,65,2.4,539,-2.4,0.87,0,0,Spring,No Holiday,Yes
10/03/2018,497,11,5.7,58,2.3,700,-1.9,2.08,0,0,Spring,No Holiday,Yes
10/03/2018,650,12,7.1,50,2.2,909,-2.6,2.47,0,0,Spring,No Holiday,Yes
10/03/2018,757,13,8.2,42,3.1,1261,-3.9,2.66,0,0,Spring,No Holiday,Yes
10/03/2018,906,14,9.2,38,2.6,1377,-4.4,2.53,0,0,Spring,No Holiday,Yes
10/03/2018,931,15,8.1,36,4.7,1964,-6.1,2.23,0,0,Spring,No Holiday,Yes
10/03/2018,972,16,8.3,37,3.8,1867,-5.5,1.73,0,0,Spring,No Holiday,Yes
10/03/2018,829,17,7.7,46,2.8,1635,-3.2,1.05,0,0,Spring,No Holiday,Yes
10/03/2018,664,18,6.2,61,3.2,1411,-0.7,0.4,0,0,Spring,No Holiday,Yes
10/03/2018,573,19,5.3,67,2.6,1314,-0.3,0.02,0,0,Spring,No Holiday,Yes
10/03/2018,447,20,5.2,69,1.8,1196,0,0,0,0,Spring,No Holiday,Yes
10/03/2018,470,21,5,73,2.2,1173,0.5,0,0,0,Spring,No Holiday,Yes
10/03/2018,421,22,5,75,2.2,1084,0.9,0,0,0,Spring,No Holiday,Yes
10/03/2018,345,23,5.1,75,1.4,950,1,0,0,0,Spring,No Holiday,Yes
11/03/2018,376,0,5.1,77,1.9,718,1.3,0,0,0,Spring,No Holiday,Yes
11/03/2018,222,1,4.8,80,1.3,583,1.6,0,0,0,Spring,No Holiday,Yes
11/03/2018,171,2,4.7,78,1.5,466,1.1,0,0,0,Spring,No Holiday,Yes
11/03/2018,115,3,4.4,80,1.6,393,1.2,0,0,0,Spring,No Holiday,Yes
11/03/2018,80,4,4.2,81,1.3,333,1.2,0,0,0,Spring,No Holiday,Yes
11/03/2018,45,5,3.9,85,1.6,264,1.6,0,0,0,Spring,No Holiday,Yes
11/03/2018,63,6,3.4,85,1.5,234,1.1,0,0,0,Spring,No Holiday,Yes
11/03/2018,119,7,2.9,84,1.9,241,0.4,0,0,0,Spring,No Holiday,Yes
11/03/2018,212,8,2.8,82,1.2,240,0,0.19,0,0,Spring,No Holiday,Yes
11/03/2018,289,9,3.9,77,2,263,0.2,0.65,0,0,Spring,No Holiday,Yes
11/03/2018,394,10,5.9,69,2.6,330,0.6,1.43,0,0,Spring,No Holiday,Yes
11/03/2018,425,11,7.6,54,1.6,430,-1.1,2.06,0,0,Spring,No Holiday,Yes
11/03/2018,666,12,9.2,40,2.6,592,-3.7,2.47,0,0,Spring,No Holiday,Yes
11/03/2018,843,13,10.3,31,2.1,885,-6.1,2.67,0,0,Spring,No Holiday,Yes
11/03/2018,1154,14,11.6,20,2.7,1647,-10.6,2.69,0,0,Spring,No Holiday,Yes
11/03/2018,1294,15,11.9,26,2.8,1338,-7,2.34,0,0,Spring,No Holiday,Yes
11/03/2018,1205,16,11.9,25,2.7,1424,-7.5,1.83,0,0,Spring,No Holiday,Yes
11/03/2018,1028,17,11.1,25,2,1765,-8.2,1.19,0,0,Spring,No Holiday,Yes
11/03/2018,776,18,9.4,22,2.9,1995,-11.2,0.55,0,0,Spring,No Holiday,Yes
11/03/2018,596,19,7.8,28,1.9,1982,-9.6,0.04,0,0,Spring,No Holiday,Yes
11/03/2018,530,20,6.7,32,1.9,1722,-8.8,0,0,0,Spring,No Holiday,Yes
11/03/2018,533,21,5.7,34,1,1520,-8.9,0,0,0,Spring,No Holiday,Yes
11/03/2018,419,22,5.3,31,2.3,1842,-10.5,0,0,0,Spring,No Holiday,Yes
11/03/2018,288,23,4.2,34,1.7,1476,-10.3,0,0,0,Spring,No Holiday,Yes
12/03/2018,222,0,3.5,46,1.1,1040,-7,0,0,0,Spring,No Holiday,Yes
12/03/2018,163,1,2.9,51,0.8,1119,-6.2,0,0,0,Spring,No Holiday,Yes
12/03/2018,95,2,2.7,46,0.4,1363,-7.7,0,0,0,Spring,No Holiday,Yes
12/03/2018,60,3,2.3,48,0.8,1448,-7.6,0,0,0,Spring,No Holiday,Yes
12/03/2018,47,4,2.8,52,0.6,1249,-6.1,0,0,0,Spring,No Holiday,Yes
12/03/2018,106,5,3.3,53,0.4,1208,-5.3,0,0,0,Spring,No Holiday,Yes
12/03/2018,261,6,2.8,57,0.7,920,-4.8,0,0,0,Spring,No Holiday,Yes
12/03/2018,662,7,3,53,0.5,1094,-5.6,0,0,0,Spring,No Holiday,Yes
12/03/2018,1066,8,3.8,47,0.8,1229,-6.5,0.06,0,0,Spring,No Holiday,Yes
12/03/2018,604,9,4.8,43,1,1200,-6.7,0.18,0,0,Spring,No Holiday,Yes
12/03/2018,406,10,6.6,40,1,1061,-6,0.65,0,0,Spring,No Holiday,Yes
12/03/2018,463,11,9.2,33,1.1,892,-6.2,1.54,0,0,Spring,No Holiday,Yes
12/03/2018,581,12,11.7,32,1.6,690,-4.4,1.99,0,0,Spring,No Holiday,Yes
12/03/2018,588,13,13.6,34,1.8,458,-1.9,2.23,0,0,Spring,No Holiday,Yes
12/03/2018,603,14,14.9,34,2.8,403,-0.8,2.22,0,0,Spring,No Holiday,Yes
12/03/2018,694,15,15.3,32,2.9,458,-1.3,2.02,0,0,Spring,No Holiday,Yes
12/03/2018,752,16,14.5,34,3.1,471,-1.2,1.59,0,0,Spring,No Holiday,Yes
12/03/2018,931,17,13.7,38,2.6,436,-0.3,1,0,0,Spring,No Holiday,Yes
12/03/2018,1425,18,12.2,43,2.8,463,0,0.41,0,0,Spring,No Holiday,Yes
12/03/2018,946,19,10.6,47,2,425,-0.2,0.03,0,0,Spring,No Holiday,Yes
12/03/2018,801,20,9.4,50,2.1,391,-0.5,0,0,0,Spring,No Holiday,Yes
12/03/2018,771,21,8.7,49,1.7,464,-1.4,0,0,0,Spring,No Holiday,Yes
12/03/2018,695,22,7.8,49,0.1,528,-2.2,0,0,0,Spring,No Holiday,Yes
12/03/2018,397,23,6.8,56,0.9,497,-1.3,0,0,0,Spring,No Holiday,Yes
13/03/2018,309,0,6.4,62,0.7,506,-0.3,0,0,0,Spring,No Holiday,Yes
16/03/2018,178,2,6.7,72,2.1,2000,1.9,0,0,0,Spring,No Holiday,Yes
16/03/2018,102,3,6.1,67,2.6,2000,0.4,0,0,0,Spring,No Holiday,Yes
16/03/2018,85,4,5.7,62,2.4,2000,-1,0,0,0,Spring,No Holiday,Yes
16/03/2018,85,5,5.2,60,2,2000,-1.9,0,0,0,Spring,No Holiday,Yes
16/03/2018,222,6,4.4,61,1.7,2000,-2.4,0,0,0,Spring,No Holiday,Yes
16/03/2018,652,7,3.7,59,2.9,2000,-3.5,0,0,0,Spring,No Holiday,Yes
16/03/2018,1176,8,3.8,56,2.4,2000,-4.1,0.32,0,0,Spring,No Holiday,Yes
16/03/2018,683,9,5.2,51,1.7,2000,-4.1,1.08,0,0,Spring,No Holiday,Yes
16/03/2018,507,10,6.7,46,2.2,1936,-4.1,1.79,0,0,Spring,No Holiday,Yes
16/03/2018,557,11,8.2,45,2.4,1992,-3,2.38,0,0,Spring,No Holiday,Yes
16/03/2018,705,12,9.4,40,2.6,1913,-3.5,2.78,0,0,Spring,No Holiday,Yes
16/03/2018,715,13,10.4,38,2.4,1959,-3.3,2.99,0,0,Spring,No Holiday,Yes
16/03/2018,772,14,11,36,1.8,1973,-3.5,2.91,0,0,Spring,No Holiday,Yes
16/03/2018,923,15,11.9,32,1.9,1976,-4.3,2.62,0,0,Spring,No Holiday,Yes
16/03/2018,976,16,11.6,31,1.4,1999,-4.9,2.11,0,0,Spring,No Holiday,Yes
16/03/2018,1160,17,11.2,30,1.5,2000,-5.7,1.44,0,0,Spring,No Holiday,Yes
16/03/2018,1641,18,10,33,1.2,2000,-5.5,0.68,0,0,Spring,No Holiday,Yes
16/03/2018,974,19,8.1,36,1.2,2000,-6.1,0.06,0,0,Spring,No Holiday,Yes
16/03/2018,774,20,6.7,41,1,2000,-5.6,0,0,0,Spring,No Holiday,Yes
16/03/2018,710,21,5.8,43,1.8,2000,-5.8,0,0,0,Spring,No Holiday,Yes
16/03/2018,660,22,4.9,46,0.8,2000,-5.7,0,0,0,Spring,No Holiday,Yes
16/03/2018,455,23,4.2,47,1.3,2000,-6.1,0,0,0,Spring,No Holiday,Yes
17/03/2018,414,0,3.7,48,1.6,2000,-6.3,0,0,0,Spring,No Holiday,Yes
17/03/2018,366,1,3,52,0.7,2000,-5.9,0,0,0,Spring,No Holiday,Yes
17/03/2018,268,2,2.3,56,0.6,2000,-5.5,0,0,0,Spring,No Holiday,Yes
17/03/2018,157,3,1.8,59,0.7,2000,-5.3,0,0,0,Spring,No Holiday,Yes
17/03/2018,103,4,1.3,61,0.7,2000,-5.4,0,0,0,Spring,No Holiday,Yes
17/03/2018,60,5,1,62,0.9,2000,-5.4,0,0,0,Spring,No Holiday,Yes
17/03/2018,109,6,0.8,63,1,2000,-5.4,0,0,0,Spring,No Holiday,Yes
17/03/2018,193,7,0.5,64,0.8,2000,-5.5,0.01,0,0,Spring,No Holiday,Yes
17/03/2018,384,8,1.3,57,1,1974,-6.2,0.32,0,0,Spring,No Holiday,Yes
17/03/2018,520,9,3.4,49,1.6,1950,-6.3,1.03,0,0,Spring,No Holiday,Yes
17/03/2018,561,10,6,43,1,1829,-5.6,1.69,0,0,Spring,No Holiday,Yes
17/03/2018,742,11,8,39,1.2,1783,-5.1,2.26,0,0,Spring,No Holiday,Yes
17/03/2018,933,12,10,38,1.5,1677,-3.6,2.51,0,0,Spring,No Holiday,Yes
17/03/2018,1111,13,10.9,32,1.2,1772,-5.1,2.22,0,0,Spring,No Holiday,Yes
17/03/2018,1294,14,12.1,29,2.3,1734,-5.4,2.26,0,0,Spring,No Holiday,Yes
17/03/2018,1514,15,13.2,23,2.8,1696,-7.5,2.52,0,0,Spring,No Holiday,Yes
17/03/2018,1440,16,13.7,28,2.1,1499,-4.5,1.88,0,0,Spring,No Holiday,Yes
17/03/2018,1272,17,12.1,34,2.5,1240,-3.3,0.81,0,0,Spring,No Holiday,Yes
17/03/2018,934,18,10.6,42,2.8,1307,-1.8,0.31,0,0,Spring,No Holiday,Yes
17/03/2018,718,19,8.8,49,3.2,1207,-1.3,0.05,0,0,Spring,No Holiday,Yes
17/03/2018,688,20,7.9,54,2.3,1005,-0.8,0,0,0,Spring,No Holiday,Yes
17/03/2018,624,21,7.4,54,2,1142,-1.3,0,0,0,Spring,No Holiday,Yes
17/03/2018,562,22,7,55,2.7,1041,-1.4,0,0,0,Spring,No Holiday,Yes
17/03/2018,422,23,6.4,59,1.1,961,-1,0,0,0,Spring,No Holiday,Yes
18/03/2018,407,0,5.9,56,1.1,1019,-2.2,0,0,0,Spring,No Holiday,Yes
18/03/2018,309,1,5.7,55,1.4,1043,-2.6,0,0,0,Spring,No Holiday,Yes
18/03/2018,226,2,5.5,56,1.2,1067,-2.5,0,0,0,Spring,No Holiday,Yes
18/03/2018,174,3,5.5,57,1.1,1079,-2.3,0,0,0,Spring,No Holiday,Yes
18/03/2018,106,4,5.6,55,0.4,1115,-2.7,0,0,0,Spring,No Holiday,Yes
18/03/2018,67,5,5.6,55,1.2,1008,-2.7,0,0,0,Spring,No Holiday,Yes
18/03/2018,73,6,5.7,54,1.7,1208,-2.9,0,0,0,Spring,No Holiday,Yes
18/03/2018,152,7,5.5,58,1,937,-2.1,0,0,0,Spring,No Holiday,Yes
18/03/2018,293,8,5.9,58,1.8,861,-1.7,0.11,0,0,Spring,No Holiday,Yes
18/03/2018,398,9,6.3,53,0.5,849,-2.5,0.34,0,0,Spring,No Holiday,Yes
18/03/2018,460,10,7.2,53,1.6,709,-1.7,0.45,0,0,Spring,No Holiday,Yes
18/03/2018,587,11,8.5,49,0.7,718,-1.6,0.76,0,0,Spring,No Holiday,Yes
18/03/2018,751,12,9.8,46,1.2,710,-1.2,1.13,0,0,Spring,No Holiday,Yes
18/03/2018,881,13,10.6,43,1.3,705,-1.4,1.07,0,0,Spring,No Holiday,Yes
18/03/2018,993,14,11,41,1.1,763,-1.7,0.81,0,0,Spring,No Holiday,Yes
18/03/2018,1128,15,12,37,0.8,879,-2.2,1.09,0,0,Spring,No Holiday,Yes
18/03/2018,1059,16,12.3,30,1.6,1263,-4.8,0.94,0,0,Spring,No Holiday,Yes
18/03/2018,603,17,11.1,42,2.2,765,-1.3,0.34,0,0,Spring,No Holiday,Yes
18/03/2018,365,18,10.4,47,0.4,824,-0.4,0.14,0,0,Spring,No Holiday,Yes
18/03/2018,237,19,10,53,1.7,796,0.8,0.01,0,0,Spring,No Holiday,Yes
18/03/2018,146,20,9.2,66,1.1,513,3.1,0,0,0,Spring,No Holiday,Yes
18/03/2018,71,21,8.8,72,0.9,501,4,0,0,0,Spring,No Holiday,Yes
18/03/2018,70,22,8.1,76,0.8,492,4.1,0,0,0,Spring,No Holiday,Yes
18/03/2018,53,23,7.4,80,1.3,471,4.1,0,0,0,Spring,No Holiday,Yes
19/03/2018,67,0,7,81,1.1,421,3.9,0,0.5,0,Spring,No Holiday,Yes
19/03/2018,38,1,6.7,84,0.8,320,4.1,0,0,0,Spring,No Holiday,Yes
19/03/2018,28,2,6.6,86,0.6,416,4.4,0,0,0,Spring,No Holiday,Yes
19/03/2018,12,3,6.5,88,0.9,276,4.6,0,0.3,0,Spring,No Holiday,Yes
19/03/2018,9,4,6.3,90,1,240,4.7,0,0,0,Spring,No Holiday,Yes
19/03/2018,27,5,6.2,89,1.5,338,4.5,0,0,0,Spring,No Holiday,Yes
19/03/2018,91,6,6.5,88,1.2,417,4.6,0,0.2,0,Spring,No Holiday,Yes
19/03/2018,370,7,6.5,88,1.4,515,4.6,0,0,0,Spring,No Holiday,Yes
19/03/2018,592,8,7.3,84,2.2,813,4.7,0.05,0,0,Spring,No Holiday,Yes
19/03/2018,387,9,8.2,81,2.7,1273,5.1,0.2,0.5,0,Spring,No Holiday,Yes
19/03/2018,292,10,9.1,77,2.7,1587,5.2,0.27,0,0,Spring,No Holiday,Yes
19/03/2018,393,11,10.2,65,3.3,2000,3.9,0.57,0,0,Spring,No Holiday,Yes
19/03/2018,403,12,10.2,58,3.5,2000,2.2,0.32,0,0,Spring,No Holiday,Yes
19/03/2018,387,13,10.1,61,3.7,1504,2.9,0.38,0,0,Spring,No Holiday,Yes
19/03/2018,326,14,10.1,59,3.3,2000,2.4,0.57,0,0,Spring,No Holiday,Yes
19/03/2018,263,15,9.8,57,3,2000,1.6,0.43,0,0,Spring,No Holiday,Yes
19/03/2018,271,16,8.9,63,3,1614,2.2,0.28,0,0,Spring,No Holiday,Yes
19/03/2018,605,17,8.5,59,2.7,1927,0.9,0.16,0,0,Spring,No Holiday,Yes
19/03/2018,1200,18,8.6,55,2.4,1958,0,0.09,0,0,Spring,No Holiday,Yes
19/03/2018,818,19,8.4,51,3.3,1977,-1.1,0.01,0,0,Spring,No Holiday,Yes
19/03/2018,711,20,8.3,47,3.1,2000,-2.3,0,0,0,Spring,No Holiday,Yes
19/03/2018,731,21,8,47,3.3,2000,-2.6,0,0,0,Spring,No Holiday,Yes
19/03/2018,565,22,7.6,48,3.1,2000,-2.7,0,0,0,Spring,No Holiday,Yes
19/03/2018,382,23,6.9,44,3.3,2000,-4.5,0,0,0,Spring,No Holiday,Yes
20/03/2018,297,0,6.3,42,3.3,2000,-5.6,0,0,0,Spring,No Holiday,Yes
20/03/2018,243,1,5.5,42,3.1,2000,-6.4,0,0,0,Spring,No Holiday,Yes
20/03/2018,165,2,5.1,44,3.4,2000,-6.1,0,0,0,Spring,No Holiday,Yes
20/03/2018,95,3,4.7,44,3.8,2000,-6.5,0,0,0,Spring,No Holiday,Yes
20/03/2018,69,4,4.4,44,3.1,2000,-6.8,0,0,0,Spring,No Holiday,Yes
20/03/2018,92,5,4.1,42,3.1,2000,-7.6,0,0,0,Spring,No Holiday,Yes
20/03/2018,235,6,3.9,43,3.4,2000,-7.5,0,0,0,Spring,No Holiday,Yes
20/03/2018,677,7,3.8,44,4.1,2000,-7.3,0.02,0,0,Spring,No Holiday,Yes
20/03/2018,1212,8,4.3,43,4.2,2000,-7.2,0.37,0,0,Spring,No Holiday,Yes
20/03/2018,661,9,5.7,38,3.9,1985,-7.5,0.98,0,0,Spring,No Holiday,Yes
20/03/2018,418,10,7.4,35,3.5,1990,-7,1.81,0,0,Spring,No Holiday,Yes
20/03/2018,488,11,8.4,34,3.6,1966,-6.5,2.36,0,0,Spring,No Holiday,Yes
20/03/2018,522,12,9,33,3.1,1985,-6.4,2.59,0,0,Spring,No Holiday,Yes
20/03/2018,516,13,8,37,3.4,2000,-5.8,1.96,0,0,Spring,No Holiday,Yes
20/03/2018,478,14,7.3,38,3.4,1997,-6.1,1.6,0,0,Spring,No Holiday,Yes
20/03/2018,492,15,6.5,39,3.3,2000,-6.4,1.21,0,0,Spring,No Holiday,Yes
20/03/2018,518,16,5.6,42,4.2,2000,-6.3,0.81,0,0,Spring,No Holiday,Yes
20/03/2018,719,17,4.9,43,4.3,2000,-6.6,0.42,0,0,Spring,No Holiday,Yes
20/03/2018,1111,18,4.1,43,3.5,2000,-7.3,0.21,0,0,Spring,No Holiday,Yes
20/03/2018,716,19,3.2,45,3.7,2000,-7.6,0.02,0,0,Spring,No Holiday,Yes
20/03/2018,543,20,2.7,45,3.3,2000,-8,0,0,0,Spring,No Holiday,Yes
20/03/2018,494,21,2.3,40,3.3,2000,-9.9,0,0,0,Spring,No Holiday,Yes
20/03/2018,460,22,2,37,2.7,2000,-11.1,0,0,0,Spring,No Holiday,Yes
20/03/2018,294,23,1.8,37,2.3,2000,-11.3,0,0,0,Spring,No Holiday,Yes
21/03/2018,240,0,1.6,39,2.3,2000,-10.8,0,0,0,Spring,No Holiday,Yes
21/03/2018,223,1,1.5,40,2.8,2000,-10.6,0,0,0,Spring,No Holiday,Yes
21/03/2018,147,2,1.4,40,2.9,2000,-10.7,0,0,0,Spring,No Holiday,Yes
21/03/2018,82,3,1.3,40,2.1,2000,-10.8,0,0,0,Spring,No Holiday,Yes
21/03/2018,70,4,1.3,39,2.3,2000,-11.1,0,0,0,Spring,No Holiday,Yes
21/03/2018,80,5,1.3,40,2.3,2000,-10.8,0,0,0,Spring,No Holiday,Yes
21/03/2018,209,6,1.4,42,1.7,2000,-10.1,0,0,0,Spring,No Holiday,Yes
21/03/2018,605,7,1.4,43,1.5,2000,-9.8,0,0,0,Spring,No Holiday,Yes
21/03/2018,1097,8,1.6,42,1.8,2000,-9.9,0.13,0,0,Spring,No Holiday,Yes
21/03/2018,614,9,2.5,40,1.9,2000,-9.7,0.41,0,0,Spring,No Holiday,Yes
21/03/2018,374,10,3.6,37,1.3,2000,-9.7,0.83,0,0,Spring,No Holiday,Yes
21/03/2018,339,11,4.8,35,2.1,2000,-9.4,1.38,0,0,Spring,No Holiday,Yes
21/03/2018,333,12,4.8,51,2.2,1715,-4.5,1.12,0,0,Spring,No Holiday,Yes
21/03/2018,196,13,4,64,2,1834,-2.2,0.75,0,0,Spring,No Holiday,Yes
21/03/2018,117,14,1.9,89,1.5,102,0.2,0.41,0,0,Spring,No Holiday,Yes
21/03/2018,184,15,2.2,85,1.3,2000,0,0.41,0.5,0,Spring,No Holiday,Yes
21/03/2018,241,16,2.4,79,1.9,1995,-0.8,0.37,0,0,Spring,No Holiday,Yes
21/03/2018,319,17,2.5,78,2,2000,-0.9,0.25,0,0,Spring,No Holiday,Yes
21/03/2018,615,18,2,77,1.3,2000,-1.6,0.07,0,0,Spring,No Holiday,Yes
21/03/2018,402,19,2,81,0.7,2000,-0.9,0,0,0,Spring,No Holiday,Yes
21/03/2018,120,20,1.7,85,1.3,396,-0.5,0,0,0,Spring,No Holiday,Yes
21/03/2018,231,21,1.2,92,0.7,1474,0,0,0.5,0,Spring,No Holiday,Yes
21/03/2018,320,22,1.2,87,0.9,1802,-0.7,0,0,0,Spring,No Holiday,Yes
21/03/2018,226,23,1.5,86,1.2,1495,-0.5,0,0,0,Spring,No Holiday,Yes
22/03/2018,243,0,1.6,86,1.7,1141,-0.4,0,0,0,Spring,No Holiday,Yes
22/03/2018,247,1,1.6,85,2,952,-0.6,0,0,0,Spring,No Holiday,Yes
22/03/2018,173,2,1.5,86,2.5,782,-0.5,0,0,0,Spring,No Holiday,Yes
22/03/2018,107,3,1.3,87,1.7,822,-0.6,0,0,0,Spring,No Holiday,Yes
22/03/2018,75,4,1.3,87,2.2,937,-0.6,0,0,0,Spring,No Holiday,Yes
22/03/2018,81,5,1.1,88,0.9,927,-0.6,0,0,0,Spring,No Holiday,Yes
22/03/2018,212,6,0.8,88,1,900,-0.9,0,0,0,Spring,No Holiday,Yes
22/03/2018,600,7,0.6,85,1.5,1321,-1.6,0.01,0,0,Spring,No Holiday,Yes
22/03/2018,1174,8,1.1,79,1.7,1480,-2.1,0.36,0,0,Spring,No Holiday,Yes
09/04/2018,651,7,0.6,97,1.3,66,0.1,0.05,0,0,Spring,No Holiday,Yes
09/04/2018,1163,8,1,97,0.9,148,0.5,0.22,0,0,Spring,No Holiday,Yes
09/04/2018,682,9,2.6,96,1.1,316,2,0.87,0,0,Spring,No Holiday,Yes
09/04/2018,506,10,5.2,73,1,668,0.7,2.08,0,0,Spring,No Holiday,Yes
09/04/2018,644,11,7.5,54,0.9,1013,-1.2,2.49,0,0,Spring,No Holiday,Yes
09/04/2018,799,12,10.4,44,1.7,1235,-1.3,2.93,0,0,Spring,No Holiday,Yes
09/04/2018,869,13,12.4,32,1.7,1441,-3.8,3.06,0,0,Spring,No Holiday,Yes
18/04/2018,1003,22,11.3,42,1.6,1189,-1.1,0,0,0,Spring,No Holiday,Yes
18/04/2018,671,23,10.7,42,0.9,1236,-1.7,0,0,0,Spring,No Holiday,Yes
19/04/2018,520,0,9.8,44,1.4,1268,-1.8,0,0,0,Spring,No Holiday,Yes
19/04/2018,42,1,9.3,45,0.8,1263,-2,0,0,0,Spring,No Holiday,Yes
19/04/2018,281,2,8.8,49,0.7,1272,-1.3,0,0,0,Spring,No Holiday,Yes
19/04/2018,206,3,8.6,53,1.5,1185,-0.4,0,0,0,Spring,No Holiday,Yes
19/04/2018,125,4,8.3,53,1.1,1007,-0.7,0,0,0,Spring,No Holiday,Yes
19/04/2018,153,5,7.9,59,1.4,1005,0.3,0,0,0,Spring,No Holiday,Yes
19/04/2018,367,6,7.6,55,1.2,1021,-0.8,0,0,0,Spring,No Holiday,Yes
19/04/2018,254,7,7.7,48,0.4,1110,-2.6,0.19,0,0,Spring,No Holiday,Yes
19/04/2018,20,8,9.6,39,0.8,1003,-3.7,0.79,0,0,Spring,No Holiday,Yes
