n_tokens_title,n_tokens_content,n_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_avg_sharess,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,title_subjectivity,title_sentiment_polarity,shares
12,183,0.7277777737,4,1,0,1,4.486338798,10,0,0,0,0,0,0,217,731,405.5714286,0,51900,17690,0,4290.611111,2103.054347,2500,0,0,0,1,0,0,0,0,0.463030303,0.2959090909,0.03825136612,0.01639344262,0.7,0.3,0,0,1900
10,826,0.4495747261,9,4,1,0,5.113801453,10,0,0,0,0,0,1,217,412,353.5,0,51900,10271.2,0,2591.327022,736.7216696,1300,0,0,0,1,0,0,0,0,0.4339539791,-0.01288173595,0.02905569007,0.0387409201,0.4285714286,0.5714285714,0.1444444444,-0.07777777778,756
10,873,0.4320843086,12,8,13,0,4.421534937,6,0,0,1,0,0,0,217,354,304.6666667,0,51900,12466.66667,0,2591.327022,1001.639821,1987,0,0,0,1,0,0,0,0,0.4568498841,0.1491721872,0.04352806415,0.01489117984,0.7450980392,0.2549019608,0,0,592
4,297,0.6130136965,7,1,1,0,4.868686869,3,0,0,1,0,0,0,217,2500,1023.666667,2500,51900,20066.66667,1486.928571,2591.327022,2192.751865,0,0,0,0,1,0,0,0,0,0.4314171939,0.1811299811,0.05050505051,0.02356902357,0.6818181818,0.3181818182,0,0,2600
8,883,0.452679589,14,0,1,0,5.114382786,8,1,0,0,0,0,0,217,2800,822.4,0,51900,15662.5,0,3454.870968,1683.755809,0,0,0,0,1,0,0,0,0,0.4125781626,0.1667481695,0.05096262741,0.01132502831,0.8181818182,0.1818181818,0,0,1400
11,254,0.6088709653,3,0,1,0,4.866141732,8,0,0,1,0,0,0,217,593,370,0,51900,14987.5,0,3362.5,1465.419521,0,0,0,0,1,0,0,0,0,0.420861678,0.0660430839,0.03543307087,0.02755905512,0.5625,0.4375,1,0,1100
9,718,0.5343839534,7,4,11,0,4.519498607,7,0,0,0,0,0,0,217,484,354.6,0,51900,16242.85714,0,2948.047059,1647.104672,2221.25,0,0,0,1,0,0,0,0,0.4858680556,0.1690922619,0.05710306407,0.01253481894,0.82,0.18,0,0,1100
12,150,0.6933333287,3,1,0,0,4.586666667,8,1,0,0,0,0,0,217,618,390.5714286,0,51900,29500,0,4750.45,2785.427775,0,0,0,0,1,0,0,0,0,0.5270833333,0.2465277778,0.06666666667,0.006666666667,0.9090909091,0.09090909091,0.5,0.5,2300
9,509,0.5129740509,7,6,1,0,4.895874263,9,1,0,0,0,0,0,217,483,344.1666667,0,51900,19355.55556,0,3454.870968,1808.141317,752,0,0,0,1,0,0,0,0,0.4222580645,0.1333870968,0.02161100196,0.007858546169,0.7333333333,0.2666666667,0.2,0.2,1700
7,143,0.6690647434,6,3,0,0,4.818181818,7,0,0,0,0,0,1,217,3600,1108.714286,2100,51900,27971.42857,2100,5065.047619,3204.009078,8650,0,0,0,1,0,0,0,0,0.3383686362,0.1178743961,0.0979020979,0.03496503497,0.7368421053,0.2631578947,0.06666666667,0.03333333333,9100
8,1272,0.4764940235,28,12,11,0,4.54245283,9,0,0,0,0,1,0,217,1200,487.5555556,14300,51900,31844.44444,2279.526667,7725,3807.857332,5666.777778,0,0,0,1,0,0,0,0,0.463231746,0.1335277778,0.04481132075,0.01572327044,0.7402597403,0.2597402597,0.1,0,5700
11,479,0.5633187761,17,2,1,0,4.93736952,9,0,1,0,0,0,0,217,924,497.7142857,0,51900,28911.11111,0,5628.266667,3453.142532,2600,0,0,0,1,0,0,0,0,0.406715368,0.1441450216,0.02296450939,0.006263048017,0.7857142857,0.2142857143,0.5,0.4,1800
7,22,0.9545454112,1,1,0,0,4.363636364,7,0,0,0,0,0,0,217,450,326.5,0,51900,17042.85714,0,2948.047059,1881.952474,2900,0,0,0,1,0,0,0,0,0.3,0.15,0.09090909091,0,1,0,0.25,0.125,7200
9,912,0.4515050162,3,2,14,0,4.342105263,8,0,1,0,0,0,0,217,690,393.5,0,51900,16146,0,3792.697674,1466.82783,0,0,0,0,1,0,0,0,0,0.5265774917,0.1114085719,0.0701754386,0.04166666667,0.6274509804,0.3725490196,1,0.425,671
8,420,0.5315533968,1,1,1,0,4.395238095,7,0,1,0,0,0,0,217,368,334.2,0,51900,13724,0,2971.693182,1134.560709,0,0,0,0,1,0,0,0,0,0.5207813428,0.1986853832,0.07857142857,0.03095238095,0.7173913043,0.2826086957,0,0,2200
12,349,0.5499999984,34,5,11,0,5.048710602,8,0,0,0,0,0,0,217,690,399.1666667,0,51900,17687.5,0,3792.697674,2096.70523,2700,0,0,0,1,0,0,0,0,0.4119047619,0.3258556548,0.03151862464,0.005730659026,0.8461538462,0.1538461538,0.4545454545,0.1363636364,1800
8,576,0.4693520132,9,5,1,1,4.484375,10,0,0,0,0,1,0,217,8000,1639.428571,0,51900,14760,0,8000,2256.553069,1100,0,0,0,1,0,0,0,0,0.4763345865,0.1573120301,0.04340277778,0.01215277778,0.78125,0.21875,0.1,0,3500
12,270,0.5767634831,7,3,1,0,4.488888889,10,0,0,0,0,1,0,217,761,505.8888889,0,51900,17646.1,0,5207.736842,2651.373851,5800,0,0,0,1,0,0,0,0,0.5722222222,0.08148148148,0.01851851852,0.007407407407,0.7142857143,0.2857142857,0,0,2900
7,263,0.6377952731,6,4,1,0,4.74904943,7,0,0,0,0,1,0,217,1200,515.25,0,51900,10842.85714,0,2591.327022,1142.172976,3900,0,0,0,1,0,0,0,0,0.6271428571,0.3873809524,0.03041825095,0.003802281369,0.8888888889,0.1111111111,0,0,817
10,185,0.6918918882,4,1,0,0,4.383783784,7,0,0,0,0,1,0,217,1300,498,0,51900,25500,0,4750.45,2634.339917,2300,0,0,0,1,0,0,0,0,0.5815656566,0.2674242424,0.03243243243,0.005405405405,0.8571428571,0.1428571429,0,0,3400
9,238,0.6666666637,16,3,11,0,4.68487395,8,0,0,0,1,0,0,217,690,452.8571429,0,51900,28000,0,5065.047619,2701.096539,2100,0,0,0,1,0,0,0,0,0.4422681704,0.1748746867,0.05042016807,0.01260504202,0.8,0.2,0,0,1600
9,130,0.6744185994,14,3,1,0,5.676923077,4,0,0,1,0,0,0,217,631,421.5,5800,51900,19550,1486.928571,2591.327022,2063.263898,4400,0,0,0,1,0,0,0,0,0.2878394333,0.1581267218,0.05384615385,0,1,0,0.06666666667,0.03333333333,771
5,155,0.7199999952,3,0,1,0,4.232258065,6,1,0,0,0,0,0,217,862,531.75,0,51900,19916.66667,0,3726.6,1727.462585,0,0,0,0,1,0,0,0,0,0.4208333333,-0.03333333333,0.006451612903,0.01935483871,0.25,0.75,0,0,15800
13,298,0.5286195268,4,0,1,0,4.788590604,7,0,0,1,0,0,0,217,1600,588.8333333,0,51900,17600,0,3454.870968,1870.813432,0,0,0,0,1,0,0,0,0,0.4071383478,0.1395247114,0.05033557047,0.006711409396,0.8823529412,0.1176470588,0.4545454545,0.1363636364,794
13,742,0.479564032,12,8,1,0,4.626684636,6,0,0,0,0,0,1,217,581,357.4,0,51900,22566.66667,0,3125.111111,1907.234614,1882.666667,0,0,0,0,1,0,0,0,0.4258148148,0.08188888889,0.03099730458,0.01752021563,0.6388888889,0.3611111111,1,0,465
10,322,0.5950155745,9,2,1,2,4.422360248,10,0,0,0,0,0,1,217,775,423.5714286,0,51900,15760,0,3273.2,1811.758051,0,0,0,0,0,1,0,0,0,0.4191107504,0.1079455267,0.03105590062,0.02173913043,0.5882352941,0.4117647059,0.9,0.9,2200
16,185,0.6374268969,3,1,1,0,4.259459459,6,0,0,1,0,0,0,217,835,472.6,0,51900,15683.33333,0,2582.252696,1460.211168,1100,0,0,0,0,1,0,0,0,0.4652281746,0.156547619,0.03783783784,0.02162162162,0.6363636364,0.3636363636,0.75,0.8,1700
10,246,0.6548672537,4,2,1,14,4.87398374,7,0,1,0,0,0,0,217,1900,672.2,0,51900,22085.71429,0,4618.454545,2143.920522,1750,0,0,0,0,1,0,0,0,0.4258049242,0.08925189394,0.0325203252,0.0243902439,0.5714285714,0.4285714286,0.6666666667,0.3333333333,577
10,452,0.5654205594,26,2,0,1,4.85840708,10,0,1,0,0,0,0,217,582,424.4,0,51900,20860,0,4830.809524,1892.229409,991,0,0,0,0,1,0,0,0,0.5604096521,0.2430920314,0.05530973451,0.01548672566,0.78125,0.21875,0.1,0.05,17500
10,240,0.5940170915,5,4,1,0,4.625,4,0,0,0,1,0,0,217,998,597.25,1100,51900,29100,1049,5048.583333,2656.12307,1347.333333,0,0,0,0,1,0,0,0,0.3022222222,0.04277777778,0.03333333333,0.02083333333,0.6153846154,0.3846153846,0.5,-0.25,1100
9,409,0.581907089,8,0,1,0,4.579462103,7,0,1,0,0,0,0,217,761,437.75,0,51900,15442.85714,0,4068.8,1595.90933,0,0,0,0,0,1,0,0,0,0.5039241623,0.132390873,0.0391198044,0.01466992665,0.7272727273,0.2727272727,0.125,0,2200
11,480,0.540880502,8,5,1,0,4.479166667,3,0,1,0,0,0,0,217,423,330,5000,51900,32100,1617.735294,2902.57732,2367.52177,2400,0,0,0,0,1,0,0,0,0.4839544513,0.1045678054,0.04166666667,0.02083333333,0.6666666667,0.3333333333,1,0.6,536
9,250,0.7242798324,6,1,0,1,5.448,7,0,1,0,0,0,0,217,924,459,28000,51900,38700,2582.252696,5351.5,4071.723467,0,0,0,0,0,1,0,0,0,0.7212181337,0.4166786917,0.06,0.008,0.8823529412,0.1176470588,0.6666666667,0.55,1900
10,532,0.4783427486,5,3,8,0,4.323308271,8,0,0,0,0,1,0,217,8100,1698,0,51900,21062.5,0,8100,3464.538615,5500,0,0,0,0,1,0,0,0,0.2790644541,0.1329785955,0.04887218045,0.009398496241,0.8387096774,0.1612903226,0,0,3300
10,497,0.4796573866,5,5,16,0,4.577464789,8,0,0,0,0,1,0,217,761,412.25,0,51900,14775,0,4068.8,1447.296463,5300,0,0,0,0,1,0,0,0,0.4848248106,0.2146103896,0.04426559356,0.004024144869,0.9166666667,0.08333333333,0.7,-0.4,1300
12,1215,0.4104477609,14,7,1,0,4.372839506,10,1,0,0,0,0,0,217,1400,495.375,0,51900,21420,0,4477.681818,2131.503367,1800,0,0,0,0,1,0,0,0,0.4052859591,0.05295460987,0.04773662551,0.02057613169,0.6987951807,0.3012048193,0.2333333333,0.06666666667,5700
10,126,0.6349206299,2,2,0,0,4.531746032,8,0,0,0,0,1,0,217,715,416.1428571,0,51900,19250,0,3908.757576,2310.458506,6400,0,0,0,0,1,0,0,0,0.6541666667,0.28125,0.03968253968,0,1,0,0.4545454545,0.1363636364,3100
11,123,0.7317073111,2,2,0,1,4.788617886,8,0,0,0,0,0,1,217,1600,532.8571429,0,51900,21712.5,0,3273.2,2284.814059,1500,0,0,0,0,1,0,0,0,0.5053703704,-0.06481481481,0.0243902439,0.06504065041,0.2727272727,0.7272727273,0,0,701
12,112,0.7053571366,3,0,0,0,4.544642857,8,0,0,0,0,1,0,217,582,363.5,0,51900,20512.5,0,4830.809524,1994.29106,0,0,0,0,0,1,0,0,0,0.3708333333,0.1395833333,0.04464285714,0.01785714286,0.7142857143,0.2857142857,0.3666666667,-0.075,8000
9,796,0.5113924044,14,1,1,0,4.91959799,4,0,0,1,0,0,0,217,1500,675.5,2200,51900,18850,1587,2582.252696,2041.424285,3400,0,0,0,0,1,0,0,0,0.4282181938,0.1615342412,0.05527638191,0.01507537688,0.7857142857,0.2142857143,0,0,3600
9,241,0.5833333309,3,1,1,0,4.717842324,4,0,0,0,1,0,0,217,690,453.5,0,51900,25950,0,5048.583333,1907.709007,1500,0,0,0,0,1,0,0,0,0.5476190476,0.2002380952,0.04149377593,0.01659751037,0.7142857143,0.2857142857,0,0,1300
9,166,0.6319018366,6,3,1,0,4.457831325,5,0,0,0,1,0,0,217,715,509.5,0,51900,26800,0,5048.583333,2868.507293,2500,0,0,0,0,1,0,0,0,0.2397619048,-0.07833333333,0.006024096386,0.01204819277,0.3333333333,0.6666666667,0,0,2900
9,666,0.4969512188,9,0,1,2,4.6996997,6,0,1,0,0,0,0,217,544,365.25,0,51900,24933.33333,0,4618.454545,1926.240609,0,0,0,0,0,1,0,0,0,0.4730407976,0.1742011019,0.04354354354,0.01501501502,0.7435897436,0.2564102564,0,0,1200
9,240,0.5746606309,8,5,1,0,4.320833333,6,0,0,1,0,0,0,217,529,378,0,51900,17750,0,4630.5,1892.253655,1438,0,0,0,0,1,0,0,0,0.3685606061,0.1411931818,0.03333333333,0.004166666667,0.8888888889,0.1111111111,0,0,2400
11,353,0.5835694034,9,5,0,0,4.716713881,8,0,0,0,0,1,0,217,2500,691.5,0,51900,15512.5,0,4630.5,2091.073609,4566.666667,0,0,0,0,1,0,0,0,0.5402657528,0.1651154401,0.03966005666,0.00566572238,0.875,0.125,0,0,3700
9,163,0.7499999952,3,3,1,0,5.245398773,5,0,0,0,0,1,0,217,742,409.6,742,51900,20788.4,742,4630.5,2428.549659,11400,0,0,0,0,1,0,0,0,0.4275974026,0.1917613636,0.03680981595,0,1,0,0.5,0.5,1500
7,1152,0.330722367,11,5,1,1,4.638020833,7,0,0,0,1,0,0,217,2100,778.4285714,2100,51900,25285.71429,2100,5048.583333,3456.297174,3700,0,0,0,0,1,0,0,0,0.3963652656,0.1702937643,0.04340277778,0.005208333333,0.8928571429,0.1071428571,0,0,5800
9,340,0.5744047602,4,1,1,0,4.635294118,9,0,0,1,0,0,0,217,835,421.4,0,51900,12455.55556,0,2976.947368,1214.647218,794,0,0,0,0,1,0,0,0,0.2958769725,0.1529430247,0.05,0.01470588235,0.7727272727,0.2272727273,0.3333333333,0.25,721
11,435,0.5357142844,8,0,1,0,4.72183908,9,0,0,0,0,0,1,217,462,392.5,0,51900,15911.11111,0,3273.2,1519.838462,0,0,0,0,0,1,0,0,0,0.4354858105,0.08329124579,0.04597701149,0.02528735632,0.6451612903,0.3548387097,0.2272727273,0.06818181818,2700
14,576,0.4452173905,5,1,1,0,4.442708333,5,0,0,0,0,0,1,217,2900,821.2,2900,51900,26080,1742.481481,2900,2243.659315,0,0,0,0,0,1,0,0,0,0.4241134752,0.1055609284,0.03125,0.01909722222,0.6206896552,0.3793103448,0,0,1700
11,332,0.560975608,8,7,1,0,4.78313253,5,0,0,0,1,0,0,217,1200,633,4900,51900,28800,2294.507246,5048.583333,3441.82017,6220,0,0,0,0,1,0,0,0,0.5172043011,0.161155914,0.04518072289,0.02409638554,0.652173913,0.347826087,0,0,3400
6,595,0.5093378599,11,4,1,0,4.927731092,5,0,0,0,0,0,1,217,2900,821.2,2900,51900,26080,1742.481481,2900,2243.659315,1700,0,0,0,0,1,0,0,0,0.4547248804,0.1228867624,0.03529411765,0.006722689076,0.84,0.16,0,0,2200
9,227,0.5972222195,2,0,1,0,4.68722467,5,0,0,1,0,0,0,217,1400,629.8,2700,51900,17360,1491.117647,2582.252696,1907.539441,0,0,0,0,0,1,0,0,0,0.6113095238,0.09821428571,0.01762114537,0.02202643172,0.4444444444,0.5555555556,0,0,1400
10,641,0.5096774185,47,3,20,0,4.421216849,7,0,0,0,0,0,0,217,731,412.1666667,0,51900,26657.14286,0,8027.6,3158.284582,757,0,0,0,0,1,0,0,0,0.3077588192,0.004079165515,0.02496099844,0.02028081123,0.5517241379,0.4482758621,0,0,1000
9,671,0.4050822117,4,3,1,0,4.166915052,3,0,1,0,0,0,0,217,423,330,5000,51900,32100,1617.735294,2902.57732,2367.52177,2500,0,0,0,0,1,0,0,0,0.4713097713,0.1570720721,0.06706408346,0.02831594635,0.703125,0.296875,0.06666666667,0.03333333333,2100
8,234,0.614035085,6,4,1,0,4.709401709,7,0,0,0,0,0,1,217,412,336.25,0,51900,17057.14286,0,2582.252696,1337.134986,1500,0,0,0,0,1,0,0,0,0.4360962567,0.1894385027,0.05982905983,0.008547008547,0.875,0.125,0.3,0.1,1200
11,269,0.735537187,4,3,0,21,4.524163569,9,0,0,0,0,0,0,217,998,443.375,0,51900,19533.33333,0,3988.2,2205.258399,8632.666667,0,0,0,0,1,0,0,0,0.5255072464,-0.04044384058,0.02973977695,0.04832713755,0.380952381,0.619047619,0,0,1300
9,516,0.5165048534,8,5,1,0,4.414728682,5,0,0,0,0,0,1,217,581,369.75,0,51900,22040,0,3125.111111,1940.185241,988.3333333,0,0,0,0,1,0,0,0,0.5572703223,-0.05849527016,0.02713178295,0.04263565891,0.3888888889,0.6111111111,0,0,561
12,323,0.5634674905,14,3,11,1,4.479876161,7,0,0,0,0,0,0,217,423,322.25,0,51900,14600,0,2853.360825,1398.844862,2466.666667,0,0,0,0,1,0,0,0,0.485,0.136015625,0.03405572755,0.02167182663,0.6111111111,0.3888888889,1,0.25,2200
7,350,0.6825396804,40,1,0,0,5.488571429,7,0,0,0,0,0,0,217,618,378.3333333,0,51900,21571.42857,0,3533.48,2354.317872,0,0,0,0,0,1,0,0,0,0.4810763889,0.3501242898,0.03428571429,0.002857142857,0.9230769231,0.07692307692,0,0,715
8,455,0.5302013411,8,0,1,0,5.046153846,6,0,0,0,0,0,1,217,573,416.5,2500,51900,22083.33333,1118.555556,3814,2369.891026,0,0,0,0,0,1,0,0,0,0.4050229978,0.1160284767,0.03956043956,0.008791208791,0.8181818182,0.1818181818,0,0,2900
7,664,0.534848484,8,3,1,1,4.504518072,7,0,0,0,0,1,0,217,2500,713.5,0,51900,19357.14286,0,3842.066667,2220.230893,9200,0,0,0,0,1,0,0,0,0.4411319282,0.04719750195,0.0406626506,0.02409638554,0.6279069767,0.3720930233,0.4,0,2800
11,322,0.643533121,10,7,1,0,4.447204969,4,0,1,0,0,0,0,217,423,330,0,51900,24075,0,2902.57732,1775.641328,920,0,0,0,0,1,0,0,0,0.4470588235,0.165040107,0.07763975155,0.01863354037,0.8064516129,0.1935483871,0.3,1,1800
10,158,0.6835442995,5,5,0,1,4.373417722,7,0,0,0,0,0,0,217,441,353.3333333,0,51900,20957.14286,0,3273.2,2115.732228,4050,0,0,0,0,1,0,0,0,0.6510695187,0.2909090909,0.08227848101,0.0253164557,0.7647058824,0.2352941176,0.3181818182,0.3121212121,930
8,322,0.5077881604,15,6,1,0,4.549689441,9,1,0,0,0,0,0,217,343,301.5714286,0,51900,18932.88889,0,3143.540541,1630.516759,3142.6,0,0,0,0,1,0,0,0,0.4537037037,0.2797453704,0.03105590062,0.01242236025,0.7142857143,0.2857142857,0,0,1200
9,234,0.5589519626,10,2,0,0,4.931623932,6,0,0,0,0,0,1,217,450,326.3333333,25200,51900,30116.66667,1742.481481,2867.166667,2335.562226,0,0,0,0,0,1,0,0,0,0.2501010101,0.1663636364,0.03418803419,0.004273504274,0.8888888889,0.1111111111,0.4545454545,0.1363636364,1100
10,324,0.5700325714,5,2,1,0,4.774691358,5,0,0,0,0,1,0,217,544,330.25,0,51900,27600,0,4618.454545,2354.509978,2200,0,0,0,0,1,0,0,0,0.5354389881,0.2736941964,0.07098765432,0.006172839506,0.92,0.08,0,0,1500
7,583,0.5653710237,15,1,12,0,4.608919383,9,0,0,0,0,0,0,217,900,482.1428571,0,51900,19211.11111,0,3767.744186,2298.625954,1800,0,0,0,0,1,0,0,0,0.4072962323,0.1591927967,0.03602058319,0.01715265866,0.6774193548,0.3225806452,0.3,0.2,1500
10,618,0.5448392546,17,2,5,1,4.524271845,7,0,1,0,0,0,0,217,673,417.2,0,51900,29185.71429,0,4618.454545,2362.906931,2500,0,0,0,0,1,0,0,0,0.4237103175,0.08984197846,0.03721682848,0.03074433657,0.5476190476,0.4523809524,0.3678571429,0.2928571429,1200
13,189,0.7089947052,4,1,0,1,4.661375661,7,0,0,0,0,0,0,217,450,334.6666667,0,51900,24771.42857,0,3273.2,2353.752025,2400,0,0,0,0,1,0,0,0,0.4674723425,0.09933261183,0.04232804233,0.02116402116,0.6666666667,0.3333333333,0.75,0.4,1800
12,352,0.5999999983,8,0,1,0,4.710227273,8,0,0,0,0,0,1,217,450,363.2,0,51900,17187.5,0,3273.2,1632.322844,0,0,0,0,0,1,0,0,0,0.5301720913,0.1768705574,0.04829545455,0.01420454545,0.7727272727,0.2272727273,0.9,0.6,1900
8,1113,0.5151793924,25,18,12,1,4.734052111,6,0,0,0,0,0,0,217,429,337.6666667,11500,51900,29233.33333,2582.252696,3988.2,3102.520606,3199.5,0,0,0,0,1,0,0,0,0.5970157658,0.06463963964,0.03773584906,0.02425876011,0.6086956522,0.3913043478,0,0,1500
9,629,0.4766505628,5,2,1,0,4.052464229,6,0,0,0,0,0,0,217,341,301.8,0,51900,22900,0,3143.540541,2266.491675,1800,0,0,0,0,1,0,0,0,0.5656924883,-0.1026823441,0.04769475358,0.04610492846,0.5084745763,0.4915254237,0.4238095238,0.2857142857,1200
9,222,0.5727272701,7,4,1,0,4.31981982,5,0,0,0,0,0,0,217,715,395.25,0,51900,23080,0,3908.757576,2416.587263,2300,0,0,0,0,1,0,0,0,0.5331439394,0.3135890152,0.05405405405,0.004504504505,0.9230769231,0.07692307692,0,0,2000
12,186,0.6256983205,4,1,1,0,4.811827957,6,0,0,1,0,0,0,217,732,402.75,0,51900,15133.33333,0,2582.252696,1216.566561,0,0,0,0,0,1,0,0,0,0.407231405,-0.03533057851,0.01075268817,0.02150537634,0.3333333333,0.6666666667,0.4545454545,0.1363636364,2200
8,265,0.6130268176,7,4,0,0,4.611320755,8,0,1,0,0,0,0,217,958,474.7142857,0,51900,23732.25,0,4618.454545,2046.164203,960,0,0,0,0,1,0,0,0,0.3786517775,0.06828348419,0.02641509434,0.01509433962,0.6363636364,0.3636363636,0,0,1200
10,327,0.503355703,2,0,1,0,4.822629969,4,0,0,1,0,0,0,217,400,323.6666667,0,51900,17625,0,2582.252696,1453.824538,0,0,0,0,0,1,0,0,0,0.4184042809,0.1442580568,0.03669724771,0.009174311927,0.8,0.2,0.3333333333,0.25,1100
10,775,0.4307692302,7,5,10,0,4.292903226,8,0,0,0,0,1,0,217,1900,784.6666667,0,51900,13350,0,3842.066667,1971.84168,2933.333333,0,0,0,0,1,0,0,0,0.4533253037,0.1266024298,0.05032258065,0.01806451613,0.7358490566,0.2641509434,0,0,2700
9,368,0.5548961408,22,1,11,0,4.421195652,10,1,0,0,0,0,0,217,1600,545,1600,51900,27110,1387.333333,4477.681818,2839.8422,33100,0,0,0,0,1,0,0,0,0.6746031746,0.3194444444,0.04619565217,0.01086956522,0.8095238095,0.1904761905,0.75,-0.2,2600
13,306,0.503355703,13,6,1,0,4.41503268,10,1,0,0,0,0,0,217,483,352.6,0,51900,14660,0,3008.8,1274.950639,983,0,0,0,0,1,0,0,0,0.457694962,0.1434500282,0.05555555556,0.009803921569,0.85,0.15,0.6428571429,0.2142857143,1300
9,497,0.53578732,10,4,8,0,4.539235412,10,0,0,0,0,1,0,217,742,442.5555556,0,51900,15700,0,3604.403846,2131.239178,2057,0,0,0,0,0,1,0,1,0.5591715474,0.1793325411,0.06237424547,0.02213279678,0.7380952381,0.2619047619,0,0,3000
12,342,0.5384615369,4,1,1,0,4.584795322,7,1,0,0,0,0,0,217,610,383,0,51900,20957.14286,0,2964.363636,2059.673362,2400,0,0,0,0,0,1,0,1,0.2345117845,0.1677609428,0.04093567251,0.002923976608,0.9333333333,0.06666666667,0,0,1900
7,151,0.6092715191,1,0,0,1,5,7,0,0,0,0,0,1,217,429,340.1666667,0,51900,26214.28571,0,3085.632353,2089.70472,0,0,0,0,0,0,1,0,1,0.45,-0.0625,0,0.006622516556,0,1,0,0,7700
12,668,0.5030395129,6,0,1,0,4.875748503,7,0,0,0,0,1,0,217,761,384.8333333,0,51900,25500,0,4088.178571,2585.616015,0,0,0,0,0,0,1,0,1,0.4887161085,0.188676236,0.03443113772,0.01047904192,0.7666666667,0.2333333333,0.5,0.5,1300
9,1380,0.4298440977,48,41,1,0,4.735507246,10,0,0,0,1,0,0,217,690,364.875,0,51900,24450,0,4811.924528,2300.605363,4204.421053,0,0,0,0,0,1,0,1,0.4199861867,0.1533885867,0.06086956522,0.01014492754,0.8571428571,0.1428571429,0,0,2300
9,1684,0.3341274566,14,2,1,0,4.514251781,9,0,0,1,0,0,0,217,1400,710,0,51900,9555.555556,0,3201.5,1574.098169,5600,0,0,0,0,0,1,0,1,0.5223292362,0.1908027211,0.05166270784,0.01425178147,0.7837837838,0.2162162162,0.95,0.2,3200
9,331,0.5955413994,12,4,1,0,4.758308157,9,0,0,1,0,0,0,217,793,435.2,0,51900,10977.77778,0,2610.118644,1114.802093,1200,0,0,0,0,0,1,0,1,0.3704591368,0.07020245064,0.02719033233,0.02114803625,0.5625,0.4375,0.2833333333,0,3100
7,163,0.7530864151,4,2,1,0,4.595092025,9,0,1,0,0,0,0,217,998,510.5714286,0,51900,22266.66667,0,5142.588235,2292.255105,1549,0,0,0,0,0,1,0,1,0.4880808081,0.1718686869,0.06748466258,0.01226993865,0.8461538462,0.1538461538,0,0,2400
9,126,0.7142857083,4,2,0,0,4.626984127,10,0,0,0,0,1,0,217,1100,505.8888889,0,51900,20520,0,4088.178571,2361.96847,0,0,0,0,0,0,1,0,1,0.4860119048,0.15625,0.04761904762,0.01587301587,0.75,0.25,0.4,0,3800
11,287,0.5943060477,13,9,0,1,4.829268293,8,0,1,0,0,0,0,217,618,373.5,0,51900,22412.5,0,5059.461538,2311.261977,1501,0,0,0,0,0,1,0,1,0.3791531385,0.1284260011,0.03135888502,0.006968641115,0.8181818182,0.1818181818,0,0,2600
8,407,0.6090225549,4,2,1,0,4.584766585,5,0,0,1,0,0,0,217,793,454.6666667,0,51900,13460,0,2558.414184,1166.161705,0,0,0,0,0,0,1,0,1,0.501010101,-0.02660697888,0.03685503686,0.02702702703,0.5769230769,0.4230769231,1,-1,3500
10,1231,0.2848432053,67,3,10,11,5.104792851,10,0,0,0,0,0,0,217,1400,516.5,0,51900,14370,0,2763.236842,1413.356408,1100,0,0,0,0,0,1,0,1,0.2215506716,0.07161172161,0.01137286759,0.003249390739,0.7777777778,0.2222222222,0,0,2800
9,234,0.6282051255,2,1,0,0,5.025641026,8,0,0,0,0,1,0,217,866,464.2857143,0,51900,18631.875,0,4088.178571,1806.888692,2100,0,0,0,0,0,1,0,1,0.3489583333,0.07291666667,0.03418803419,0.02136752137,0.6153846154,0.3846153846,0.4,-0.05,7800
9,288,0.5765124535,1,0,1,0,4.770833333,9,0,0,0,0,1,0,217,1500,448.4285714,0,51900,18155.55556,0,6450,2269.013778,0,0,0,0,0,0,1,0,1,0.5278787879,0.1106969697,0.04861111111,0.01041666667,0.8235294118,0.1764705882,0,0,7800
9,337,0.5565476174,6,3,1,0,4.735905045,8,0,0,0,1,0,0,217,715,508.5,0,51900,18400,0,4811.924528,1724.884872,3800,0,0,0,0,0,1,0,1,0.4404671717,0.09109848485,0.03264094955,0.00296735905,0.9166666667,0.08333333333,0.375,0,2000
6,837,0.4692874687,16,1,11,0,4.504181601,10,0,0,0,0,1,0,217,761,406.75,0,51900,22060,0,4088.178571,2342.870642,0,0,0,0,0,0,1,0,1,0.4912181337,0.2364348846,0.05376344086,0.008363201912,0.8653846154,0.1346153846,0.5,0.5,5800
9,895,0.4725400452,26,3,1,0,4.776536313,10,0,1,0,0,0,0,217,721,462.5,0,51900,17200,0,5059.461538,1792.666937,4800,0,0,0,0,0,1,0,1,0.4831533339,0.1885649651,0.06368715084,0.01005586592,0.8636363636,0.1363636364,0.9,0.6,2200
